,id,last_scraped,host_id,host_is_superhost,neighbourhood_cleansed,latitude,longitude,room_type,has_hot_tub,has_private_hot_tub,price,number_of_reviews,last_review,review_scores_accuracy,review_scores_location,review_scores_value,reviews_per_month
266,52718030,2022-09-28,354467346,t,Pacific Grove,36.61114,-121.91409,Entire home/apt,False,False,$68.00,1,2021-11-30,5.0,5.0,4.0,0.1
267,52829050,2022-09-28,36177924,t,Pacific Grove,36.61914,-121.91195,Private room,False,False,$353.00,15,2022-03-27,5.0,5.0,4.87,1.32
268,52885376,2022-09-28,36177924,t,Pacific Grove,36.61909,-121.91135,Private room,False,False,$275.00,10,2022-04-24,5.0,5.0,4.9,0.93
269,52886744,2022-09-28,36177924,t,Pacific Grove,36.61988,-121.91004,Private room,False,False,$252.00,8,2022-01-16,4.88,4.75,4.63,0.74
270,52887087,2022-09-28,36177924,t,Pacific Grove,36.6193,-121.91026,Private room,False,False,$216.00,14,2022-07-10,4.86,5.0,4.5,1.35
271,52887371,2022-09-28,36177924,t,Pacific Grove,36.61909,-121.90987,Private room,False,False,$236.00,4,2021-11-28,5.0,5.0,5.0,0.37
272,52887567,2022-09-28,36177924,t,Pacific Grove,36.61926,-121.91156,Private room,False,False,$194.00,12,2022-07-15,5.0,5.0,4.92,1.1
273,53132392,2022-09-28,36177924,t,Pacific Grove,36.62132,-121.91027,Private room,False,False,$249.00,25,2022-09-12,4.92,4.96,4.76,2.35
274,53133142,2022-09-28,36177924,t,Pacific Grove,36.61903,-121.91144,Private room,False,False,$315.00,10,2022-03-20,5.0,5.0,4.7,0.96
275,53133671,2022-09-28,36177924,t,Pacific Grove,36.61982,-121.91017,Private room,False,False,$315.00,17,2022-05-30,5.0,5.0,5.0,1.59
276,53297018,2022-09-28,276598804,t,Pacific Grove,36.6076,-121.90047,Entire home/apt,False,False,$525.00,5,2022-09-06,4.8,5.0,5.0,0.94
277,53337585,2022-09-28,41275685,f,Pacific Grove,36.6136,-121.91197,Entire home/apt,False,False,$698.00,15,2022-09-26,4.87,5.0,4.8,2.17
278,53481771,2022-09-28,161014914,t,Pacific Grove,36.59144,-121.90149,Entire home/apt,False,False,$910.00,0,,,,,
279,53546916,2022-09-29,433610036,t,Pacific Grove,36.62212,-121.9237,Entire home/apt,False,False,$225.00,5,2022-09-12,5.0,5.0,4.8,0.6
280,53595507,2022-09-28,434032560,f,Pacific Grove,36.59161,-121.94643,Entire home/apt,False,False,$486.00,37,2022-09-27,4.86,5.0,4.59,5.02
281,53863626,2022-09-28,9018490,t,Pacific Grove,36.61863,-121.93356,Entire home/apt,False,False,$315.00,0,,,,,
282,54145573,2022-09-28,438962967,f,Pacific Grove,36.58646,-121.91805,Entire home/apt,False,False,$223.00,3,2022-08-22,5.0,5.0,5.0,1.05
283,54162400,2022-09-28,2728060,f,Pacific Grove,36.61878,-121.91193,Entire home/apt,False,False,$245.00,0,,,,,
284,54247440,2022-09-28,38867207,f,Pacific Grove,36.60973,-121.91282,Entire home/apt,False,False,$159.00,0,,,,,
285,54294002,2022-09-29,17507997,f,Pacific Grove,36.61049,-121.90684,Entire home/apt,False,False,$185.00,1,2022-08-31,5.0,5.0,5.0,1.0
286,54353080,2022-09-28,126644773,f,Pacific Grove,36.6014,-121.8983,Entire home/apt,False,False,$166.00,1,2022-08-14,5.0,5.0,4.0,0.65
287,54397939,2022-09-28,22447219,t,Pacific Grove,36.61267,-121.90542,Entire home/apt,False,False,$163.00,1,2022-03-31,5.0,5.0,5.0,0.16
288,549529621796804743,2022-09-28,161014914,t,Pacific Grove,36.59996,-121.95339,Entire home/apt,False,False,$874.00,8,2022-09-19,5.0,4.88,4.63,1.09
289,557212564041000775,2022-09-28,390590280,f,Pacific Grove,36.621342,-121.921227,Entire home/apt,False,False,$190.00,0,,,,,
290,558563905686879874,2022-09-28,140243627,t,Pacific Grove,36.6283,-121.92168,Entire home/apt,False,False,$454.00,7,2022-07-17,4.86,4.86,3.86,1.05
291,558566418991341532,2022-09-28,140243627,t,Pacific Grove,36.61969,-121.91552,Entire home/apt,False,False,$185.00,0,,,,,
292,558567972140183340,2022-09-28,140243627,t,Pacific Grove,36.62619,-121.9201,Entire home/apt,False,False,$238.00,0,,,,,
293,558569533650617974,2022-09-29,140243627,t,Pacific Grove,36.61273,-121.90807,Entire home/apt,False,False,$217.00,0,,,,,
294,564443155898110904,2022-09-29,4591051,t,Pacific Grove,36.62056,-121.91132,Entire home/apt,False,False,$190.00,4,2022-08-11,5.0,4.5,5.0,0.74
295,570360133448048412,2022-09-28,446836483,f,Pacific Grove,36.60995,-121.91586,Entire home/apt,False,False,$120.00,1,2022-05-26,5.0,5.0,5.0,0.24
296,575386907507888297,2022-09-28,10619708,f,Pacific Grove,36.62046432495117,-121.92179107666016,Entire home/apt,False,False,$186.00,2,2022-08-31,5.0,5.0,4.0,1.0
297,579603922194777208,2022-09-29,14299946,f,Pacific Grove,36.62167,-121.92051,Entire home/apt,False,False,$133.00,0,,,,,
298,584244668012154218,2022-09-28,231876424,t,Pacific Grove,36.6224,-121.91695,Entire home/apt,False,False,$438.00,30,2022-09-26,5.0,4.97,4.8,6.62
299,587711256303177865,2022-09-28,450657170,t,Pacific Grove,36.63259,-121.92349,Private room,True,True,$280.00,65,2022-09-26,4.97,5.0,4.83,11.68
300,589997411964604458,2022-09-28,8334086,t,Pacific Grove,36.61531,-121.91136,Entire home/apt,True,True,$150.00,0,,,,,
301,594865326022529479,2022-09-28,140243627,t,Pacific Grove,36.61765,-121.9096,Entire home/apt,False,False,$259.00,1,2022-06-01,1.0,3.0,1.0,0.25
302,597680567959891332,2022-09-28,161014914,t,Pacific Grove,36.5931,-121.95264,Entire home/apt,False,False,$829.00,0,,,,,
303,601387580347697810,2022-09-28,14299946,f,Pacific Grove,36.62003,-121.91912,Entire home/apt,False,False,$115.00,1,2022-09-11,5.0,5.0,4.0,1.0
304,601607408829967958,2022-09-28,7784527,t,Pacific Grove,36.63323,-121.9275,Entire home/apt,False,False,$389.00,0,,,,,
305,607902147887104521,2022-09-28,161014914,t,Pacific Grove,36.59179,-121.95196,Entire home/apt,False,False,$754.00,13,2022-09-14,5.0,4.92,4.77,2.55
306,612985331019155343,2022-09-28,140243627,t,Pacific Grove,36.62362,-121.91836,Entire home/apt,False,False,$246.00,0,,,,,
307,612986510423173609,2022-09-28,140243627,t,Pacific Grove,36.60346,-121.95575,Entire home/apt,False,False,$302.00,0,,,,,
308,613161376841542718,2022-09-28,13545860,f,Pacific Grove,36.59034,-121.9218,Entire home/apt,False,False,$250.00,0,,,,,
309,620705797045822487,2022-09-28,456018609,f,Pacific Grove,36.60512,-121.95361,Entire home/apt,False,False,$990.00,2,2022-08-15,5.0,5.0,5.0,1.0
310,622535907447519422,2022-09-28,8910903,f,Pacific Grove,36.59244,-121.95144,Entire home/apt,False,False,$227.00,1,2022-08-01,5.0,5.0,5.0,0.51
311,624941986203842892,2022-09-28,458690796,f,Pacific Grove,36.60988,-121.92229,Entire home/apt,False,False,$421.00,13,2022-09-14,4.85,5.0,4.69,3.17
312,624984642076258093,2022-09-28,154896480,t,Pacific Grove,36.61984,-121.90994,Entire home/apt,False,False,$148.00,2,2022-09-09,5.0,5.0,4.5,2.0
313,629764160611999280,2022-09-28,284809622,f,Pacific Grove,36.6276,-121.91952,Entire home/apt,False,False,$679.00,7,2022-09-24,5.0,5.0,4.43,5.0
314,633422669085909719,2022-09-28,168231611,f,Pacific Grove,36.60888,-121.92702,Entire home/apt,False,False,$254.00,3,2022-09-25,3.67,5.0,4.33,1.34
315,633856738121492251,2022-09-28,140243627,t,Pacific Grove,36.63391,-121.92566,Entire home/apt,False,False,$284.00,0,,,,,
316,634719325083166452,2022-09-28,86518241,f,Pacific Grove,36.59138,-121.91958,Entire home/apt,False,False,$145.00,2,2022-08-21,5.0,5.0,5.0,0.77
317,639741052977251707,2022-09-28,126644773,f,Pacific Grove,36.59947,-121.90015,Entire home/apt,False,False,$147.00,0,,,,,
318,643638874635862537,2022-09-28,161014914,t,Pacific Grove,36.62521,-121.91811,Entire home/apt,False,False,$223.00,0,,,,,
319,646910594885623720,2022-09-28,4591051,t,Pacific Grove,36.6214,-121.91214,Entire home/apt,False,False,$175.00,1,2022-08-12,5.0,5.0,5.0,0.63
320,647726167445676544,2022-09-28,77886333,f,Pacific Grove,36.60739,-121.91112,Entire home/apt,False,False,$400.00,0,,,,,
321,648034558163632199,2022-09-28,15429359,t,Pacific Grove,36.61985,-121.91435,Entire home/apt,False,False,$401.00,0,,,,,
322,654376990660517969,2022-09-28,140243627,t,Pacific Grove,36.61904,-121.9095,Entire home/apt,False,False,$174.00,0,,,,,
323,656032459647402350,2022-09-28,4591051,t,Pacific Grove,36.5932,-121.94779,Entire home/apt,False,False,$460.00,0,,,,,
324,663527596243608771,2022-09-29,140243627,t,Pacific Grove,36.61953,-121.92745,Entire home/apt,False,False,$284.00,0,,,,,
325,663847654921511495,2022-09-28,86763870,f,Pacific Grove,36.62878,-121.92231,Entire home/apt,False,False,$195.00,1,2022-09-16,5.0,5.0,5.0,1.0
326,676725370420962705,2022-09-28,4660433,f,Pacific Grove,36.61154,-121.90272,Entire home/apt,False,False,$108.00,7,2022-09-06,3.86,4.57,3.57,3.5
327,677656345932498223,2022-09-28,336931318,f,Pacific Grove,36.6214878,-121.922222,Private room,False,False,$120.00,4,2022-09-11,5.0,5.0,5.0,2.03
328,677864645189810955,2022-09-28,416198087,t,Pacific Grove,36.58839,-121.92075,Entire home/apt,False,False,$341.00,14,2022-09-25,4.5,4.71,4.5,7.92
329,679505179036778346,2022-09-28,140243627,t,Pacific Grove,36.61831,-121.9191,Entire home/apt,False,False,$291.00,0,,,,,
330,681141797000458307,2022-09-28,4591051,t,Pacific Grove,36.59889,-121.90239,Entire home/apt,False,False,$180.00,0,,,,,
331,695854115094132728,2022-09-28,203425003,f,Pacific Grove,36.59484,-121.9511,Entire home/apt,False,False,$753.00,1,2022-09-05,5.0,5.0,5.0,1.0
332,708639157230123006,2022-09-28,478036315,f,Pacific Grove,36.63027421983373,-121.9224703116394,Entire home/apt,False,False,$337.00,0,,,,,
333,711435093441286850,2022-09-28,140243627,t,Pacific Grove,36.6138,-121.91893,Entire home/apt,False,False,$189.00,0,,,,,
334,711435993406948898,2022-09-28,140243627,t,Pacific Grove,36.61959,-121.91563,Entire home/apt,False,False,$244.00,0,,,,,
335,718053579509769774,2022-09-28,79380425,f,Pacific Grove,36.6289841,-121.9313181,Entire home/apt,True,False,$180.00,0,,,,,
336,720644597583130612,2022-09-28,473484958,f,Pacific Grove,36.61107,-121.89907,Entire home/apt,False,False,$200.00,0,,,,,
